id,question,prompt,raw_response,answer
10-0097,Một hạt điện tích qo chuyển động với vận tốc \vec{v} trong một từ trường đều có cảm ứng từ \vec{B}. Biết \vec{v} hợp với \vec{B} một góc \alpha. Độ lớn lực Lo - ren - xơ tác dụng lên qo là,"Chỉ đưa ra chữ cái đứng trước câu trả lời đúng (A, B, C, D hoặc E) của câu hỏi trắc nghiệm sau: 
Một hạt điện tích qo chuyển động với vận tốc \vec{v} trong một từ trường đều có cảm ứng từ \vec{B}. Biết \vec{v} hợp với \vec{B} một góc \alpha. Độ lớn lực Lo - ren - xơ tác dụng lên qo là

A. F = \left|q_0\right|vBcos
B. F = \left|q_0\right|vBtan
C. F = \left|q_0\right|vBcot
D. F = \left|q_0\right|vBsin
Đáp án: ",D,D
10-0098,"Cho hai dao động điều hòa cùng phương, cùng tần số và có độ lệch pha \delta\varphi. Nếu hai dao động ngược pha nhau thì công thức nào sau đây đúng?","Chỉ đưa ra chữ cái đứng trước câu trả lời đúng (A, B, C, D hoặc E) của câu hỏi trắc nghiệm sau: 
Cho hai dao động điều hòa cùng phương, cùng tần số và có độ lệch pha \delta\varphi. Nếu hai dao động ngược pha nhau thì công thức nào sau đây đúng?

A. \mathrm{\Delta\varphi}=\left(2n+\frac{1}{2}\right)\pi với n = 0;\pm 1;\pm 2
B. \mathrm{\Delta\varphi}=\left(2n+\frac{1}{4}\right)\pi với n = 0;\pm 1;\pm 2
C. \mathrm{\Delta\varphi}=2n\pi với n = 0;\pm 1;\pm 2
D. \mathrm{\Delta\varphi}=\left(2n+1\right)\pi với n = 0;\pm 1;\pm 2
Đáp án: ",D,D
10-0099,Phát biểu nào sau đây sai?,"Chỉ đưa ra chữ cái đứng trước câu trả lời đúng (A, B, C, D hoặc E) của câu hỏi trắc nghiệm sau: 
Phát biểu nào sau đây sai?

A. Tia X có tác dụng sinh lý
B. Tia X có bước sóng nhỏ hơn bước sóng của ánh sáng tím
C. Tia X làm ion hóa không khí
D. Tia X có bước sóng lớn hơn bước sóng của tia hồng ngoại
Đáp án: ",D,D
10-0100,"Xét nguyên tử hidro theo mẫu nguyên tử Bo, bán kính các quỹ đạo dừng: K; L; M; N; O;... của electron tăng tỉ lệ với bình phương của các số nguyên liên tiếp. Quỹ đạo dừng K có bán kính r_{0} (bán kính Bo). Quỹ đạo dừng M có bán kính","Chỉ đưa ra chữ cái đứng trước câu trả lời đúng (A, B, C, D hoặc E) của câu hỏi trắc nghiệm sau: 
Xét nguyên tử hidro theo mẫu nguyên tử Bo, bán kính các quỹ đạo dừng: K; L; M; N; O;... của electron tăng tỉ lệ với bình phương của các số nguyên liên tiếp. Quỹ đạo dừng K có bán kính r_{0} (bán kính Bo). Quỹ đạo dừng M có bán kính

A. 16r_{0}
B. 9r_{0}
C. 4r_{0}
D. 25r_{0}
Đáp án: ",B,B
10-0101,"Trên một đường sức của một điện trường đều có hai điểm A và B cách nhau 15 cm. Biết cường độ điện trường là 1000 \frac{V}{m}, đường sức điện có chiều từ A đến B. Hiệu điện thế giữa A và B là UAB. Giá trị của UAB là","Chỉ đưa ra chữ cái đứng trước câu trả lời đúng (A, B, C, D hoặc E) của câu hỏi trắc nghiệm sau: 
Trên một đường sức của một điện trường đều có hai điểm A và B cách nhau 15 cm. Biết cường độ điện trường là 1000 \frac{V}{m}, đường sức điện có chiều từ A đến B. Hiệu điện thế giữa A và B là UAB. Giá trị của UAB là

A. 985 V
B. 1015 V
C. 150 V
D. 67 V
Đáp án: ",C,C
10-0102,Đặt điện áp xoay chiều vào hai đầu đoạn mạch gồm điện trở 70 \Omega mắc nối tiếp với tụ điện. Biết dung kháng của tụ điện là 240 \Omega. Tổng trở của đoạn mạch là,"Chỉ đưa ra chữ cái đứng trước câu trả lời đúng (A, B, C, D hoặc E) của câu hỏi trắc nghiệm sau: 
Đặt điện áp xoay chiều vào hai đầu đoạn mạch gồm điện trở 70 \Omega mắc nối tiếp với tụ điện. Biết dung kháng của tụ điện là 240 \Omega. Tổng trở của đoạn mạch là

A. 155 \Omega
B. 250 \Omega
C. 170 \Omega
D. 310 \Omega
Đáp án: ",D,D
10-0103,"Hạt nhân \istope[107][47]{Ag} có khối lượng 106,8783 u. Cho khối lượng của proton và notron lần lượt là l,0073 u và l,0087 u; 1 u = 931,5 \frac{MeV}{c^2}. Năng lượng liên kết của hạt nhân {_47^{107}}Ag là","Chỉ đưa ra chữ cái đứng trước câu trả lời đúng (A, B, C, D hoặc E) của câu hỏi trắc nghiệm sau: 
Hạt nhân \istope[107][47]{Ag} có khối lượng 106,8783 u. Cho khối lượng của proton và notron lần lượt là l,0073 u và l,0087 u; 1 u = 931,5 \frac{MeV}{c^2}. Năng lượng liên kết của hạt nhân {_47^{107}}Ag là

A. 902,3 MeV
B. 919,2 MeV
C. 939,6 MeV
D. 938,3 MeV
Đáp án: ",B,B
10-0104,"Một con lắc đơn có chiều dài 50 cm đang dao động cưỡng bức với biên độ góc nhỏ, tại nơi có g = 10 \frac{m}{s^2}. Khi có cộng hưởng, con lắc dao động điều hòa với chu kì là","Chỉ đưa ra chữ cái đứng trước câu trả lời đúng (A, B, C, D hoặc E) của câu hỏi trắc nghiệm sau: 
Một con lắc đơn có chiều dài 50 cm đang dao động cưỡng bức với biên độ góc nhỏ, tại nơi có g = 10 \frac{m}{s^2}. Khi có cộng hưởng, con lắc dao động điều hòa với chu kì là

A. 0,85 s
B. 1,05 s
C. 1,40 s
D. 0,71 s
Đáp án: ",C,C
10-0105,Một sóng điện từ có tần số 75 kHz đang lan truyền trong chân không. Lấy c = 3.108 m/s. Sóng này có bước sóng là,"Chỉ đưa ra chữ cái đứng trước câu trả lời đúng (A, B, C, D hoặc E) của câu hỏi trắc nghiệm sau: 
Một sóng điện từ có tần số 75 kHz đang lan truyền trong chân không. Lấy c = 3.108 m/s. Sóng này có bước sóng là

A. 0,5 m
B. 2000 m
C. 4000 m
D. 0,25 m
Đáp án: ",B,B
10-0106,Lấy c = 3.108 \frac{m}{s}. Bức xạ có tần số 3.1014 Hz là,"Chỉ đưa ra chữ cái đứng trước câu trả lời đúng (A, B, C, D hoặc E) của câu hỏi trắc nghiệm sau: 
Lấy c = 3.108 \frac{m}{s}. Bức xạ có tần số 3.1014 Hz là

A. Tia hồng ngoại
B. Tia tử ngoại
C. Tia Rơn – ghen
D. Ánh sáng nhìn thấy
Đáp án: ",B,B
10-0107,Một sợi dây dài l có hai đầu cố định. Trên dây đang có sóng dừng với 4 bụng sóng. Sóng truyền trên dây có bước sóng là 20 cm. Giá trị của l là,"Chỉ đưa ra chữ cái đứng trước câu trả lời đúng (A, B, C, D hoặc E) của câu hỏi trắc nghiệm sau: 
Một sợi dây dài l có hai đầu cố định. Trên dây đang có sóng dừng với 4 bụng sóng. Sóng truyền trên dây có bước sóng là 20 cm. Giá trị của l là

A. 45 cm
B. 90 cm
C. 80 cm
D. 40 cm
Đáp án: ",C,C
10-0108,"Trong thí nghiệm Y-âng về giao thoa ánh sáng đơn sắc, khoảng cách giữa 5 vân sáng liên tiếp trên màn quan sát là 3,0 mm. Khoảng vân trên màn là","Chỉ đưa ra chữ cái đứng trước câu trả lời đúng (A, B, C, D hoặc E) của câu hỏi trắc nghiệm sau: 
Trong thí nghiệm Y-âng về giao thoa ánh sáng đơn sắc, khoảng cách giữa 5 vân sáng liên tiếp trên màn quan sát là 3,0 mm. Khoảng vân trên màn là

A. 0,60 mm
B. 0,75 mm
C. 1,5 mm
D. 1,2 mm
Đáp án: ",B,B
10-0109,"Giới hạn quang dẫn của CdTe là 0,82 \mu m. Lấy h = 6,625.10-^34J.s; c = 3.108 \frac{m}{s}. Năng lượng cần thiết để giải phóng một electron liên kết thành electron dẫn (năng lượng kích hoạt) của CdTe là","Chỉ đưa ra chữ cái đứng trước câu trả lời đúng (A, B, C, D hoặc E) của câu hỏi trắc nghiệm sau: 
Giới hạn quang dẫn của CdTe là 0,82 \mu m. Lấy h = 6,625.10-^34J.s; c = 3.108 \frac{m}{s}. Năng lượng cần thiết để giải phóng một electron liên kết thành electron dẫn (năng lượng kích hoạt) của CdTe là

A. 8,08.10^{-34} J
B. 8,08.10^{-28} J
C. 2,42.10^{-22} J
D. 2,42.10^{-19} J
Đáp án: ",D,D
10-0110,"Đặt điện áp xoay chiều u = U\sqrt2cos100\pit (t tính bằng s) vào hai đầu đoạn mạch R, L, C mắc nối tiếp thì có cộng hưởng điện. Biết cuộn cảm có cảm kháng 60 . Điện dung của tụ điện có giá trị là","Chỉ đưa ra chữ cái đứng trước câu trả lời đúng (A, B, C, D hoặc E) của câu hỏi trắc nghiệm sau: 
Đặt điện áp xoay chiều u = U\sqrt2cos100\pit (t tính bằng s) vào hai đầu đoạn mạch R, L, C mắc nối tiếp thì có cộng hưởng điện. Biết cuộn cảm có cảm kháng 60 . Điện dung của tụ điện có giá trị là

A. 0,60 F
B. 5,31.10^{-5} F
C. 0,19 F
D. 1,67.10^{-4} F
Đáp án: ",B,B
10-0111,"Một con lắc lò xo treo thẳng đứng gồm lò xo nhẹ và vật nhỏ A có khối lượng m. Lần lượt treo thêm các quả cân vào A thì chu kì dao động điều hòa của con lắc tương ứng là T. Hình bên biểu diễn sự phụ thuộc của T2 theo tổng khối lượng \Delta của các quả cân treo vào A. 
Giá trị của m là","Chỉ đưa ra chữ cái đứng trước câu trả lời đúng (A, B, C, D hoặc E) của câu hỏi trắc nghiệm sau: 
Một con lắc lò xo treo thẳng đứng gồm lò xo nhẹ và vật nhỏ A có khối lượng m. Lần lượt treo thêm các quả cân vào A thì chu kì dao động điều hòa của con lắc tương ứng là T. Hình bên biểu diễn sự phụ thuộc của T2 theo tổng khối lượng \Delta của các quả cân treo vào A. 
Giá trị của m là

A. 120 g
B. 80 g
C. 100 g
D. 60 g
Đáp án: ",B,B
10-0112,"Một con lắc đơn có chiều dài 81 cm đang dao động điều hòa với biên độ góc 7\degree tại nơi có g = 9,87\frac{m}{s^2} (\pi^2 \approx 9,87). Chọn t = 0 khi vật nhỏ của con lắc đi qua vị trí cân bằng. Quãng đường vật nhỏ đi được trong khoảng thời gian từ t = 0 đến t = 1,05 s là","Chỉ đưa ra chữ cái đứng trước câu trả lời đúng (A, B, C, D hoặc E) của câu hỏi trắc nghiệm sau: 
Một con lắc đơn có chiều dài 81 cm đang dao động điều hòa với biên độ góc 7\degree tại nơi có g = 9,87\frac{m}{s^2} (\pi^2 \approx 9,87). Chọn t = 0 khi vật nhỏ của con lắc đi qua vị trí cân bằng. Quãng đường vật nhỏ đi được trong khoảng thời gian từ t = 0 đến t = 1,05 s là

A. 22,7 cm
B. 21,1 cm
C. 23,1 cm
D. 24,7 cm
Đáp án: ",B,B
10-0113,"Một người dùng kính lúp để quan sát vật AB có chiều cao 10,8 \mu m được đặt vuông góc với trục chính của kính (A nằm trên trục chính). Khi mắt đặt sát sau kính và ngắm chừng ở điểm cực cận thì góc trông ảnh của vật qua kính là \alpha = 2,94.10-4 rad. Biết mắt người này có khoảng cực cận Đ = 20 cm. Tiêu cự của kính lúp bằng","Chỉ đưa ra chữ cái đứng trước câu trả lời đúng (A, B, C, D hoặc E) của câu hỏi trắc nghiệm sau: 
Một người dùng kính lúp để quan sát vật AB có chiều cao 10,8 \mu m được đặt vuông góc với trục chính của kính (A nằm trên trục chính). Khi mắt đặt sát sau kính và ngắm chừng ở điểm cực cận thì góc trông ảnh của vật qua kính là \alpha = 2,94.10-4 rad. Biết mắt người này có khoảng cực cận Đ = 20 cm. Tiêu cự của kính lúp bằng

A. 4,0 cm
B. 5,5 cm
C. 5,0 cm
D. 4,5 cm
Đáp án: ",C,C
10-0114,"Đặt điện áp u=20\sqrt2cos\left(100\pi t+\frac{\pi}{6}\right) (V) vào hai đầu đoạn mạch gồm biến trở R và cuộn cảm thuần mắc nối tiếp. Điều chỉnh R đến giá trị để công suất tiêu thụ điện của đoạn mạch đạt cực đại. Khi đó, biểu thức điện áp giữa hai đầu cuộn cảm là","Chỉ đưa ra chữ cái đứng trước câu trả lời đúng (A, B, C, D hoặc E) của câu hỏi trắc nghiệm sau: 
Đặt điện áp u=20\sqrt2cos\left(100\pi t+\frac{\pi}{6}\right) (V) vào hai đầu đoạn mạch gồm biến trở R và cuộn cảm thuần mắc nối tiếp. Điều chỉnh R đến giá trị để công suất tiêu thụ điện của đoạn mạch đạt cực đại. Khi đó, biểu thức điện áp giữa hai đầu cuộn cảm là

A. U_L=20\sqrt2cos\left(100\pi t+\frac{5\pi}{12}\right) (V)
B. U_L=20cos\left(100\pi t-\frac{\pi}{12}\right) (V)
C. U_L=20\sqrt2cos\left(100\pi t-\frac{\pi}{12}\right) (V)
D. U_L=20cos\left(100\pi t+\frac{5\pi}{12}\right) (V)
Đáp án: ",D,D
10-0115,"Điện năng được truyền tải từ máy hạ áp A đến máy hạ áp B bằng đường dây tải điện một pha như sơ đồ hình bên. 
Cuộn sơ cấp của A được nối với điện áp xoay chiều có giá trị hiệu dụng U không đổi, cuộn thứ cấp của B được nối với tải tiêu thụ X. Gọi tỉ số giữa số vòng dây của cuộn sơ cấp và số vòng dây của cuộn thứ cấp của A là k_{1}, tỉ số giữa số vòng dây của cuộn sơ cấp và số vòng dây của cuộn thứ cấp của B là k_{2}. Ở tải tiêu thụ, điện áp hiệu dụng như nhau, công suất tiêu thụ điện như nhau trong hai trường hợp: k_{1} = 32 và k_{2} = 68 hoặc k_{1} = 14 và k_{2} = 162. Coi các máy hạ áp là lí tưởng, hệ số công suất của các mạch điện luôn bằng 1. Khi k_{1} = 32 và k_{2} = 68 thì tỉ số công suất hao phí trên đường dây truyền tải và công suất ở tải tiêu thụ là","Chỉ đưa ra chữ cái đứng trước câu trả lời đúng (A, B, C, D hoặc E) của câu hỏi trắc nghiệm sau: 
Điện năng được truyền tải từ máy hạ áp A đến máy hạ áp B bằng đường dây tải điện một pha như sơ đồ hình bên. 
Cuộn sơ cấp của A được nối với điện áp xoay chiều có giá trị hiệu dụng U không đổi, cuộn thứ cấp của B được nối với tải tiêu thụ X. Gọi tỉ số giữa số vòng dây của cuộn sơ cấp và số vòng dây của cuộn thứ cấp của A là k_{1}, tỉ số giữa số vòng dây của cuộn sơ cấp và số vòng dây của cuộn thứ cấp của B là k_{2}. Ở tải tiêu thụ, điện áp hiệu dụng như nhau, công suất tiêu thụ điện như nhau trong hai trường hợp: k_{1} = 32 và k_{2} = 68 hoặc k_{1} = 14 và k_{2} = 162. Coi các máy hạ áp là lí tưởng, hệ số công suất của các mạch điện luôn bằng 1. Khi k_{1} = 32 và k_{2} = 68 thì tỉ số công suất hao phí trên đường dây truyền tải và công suất ở tải tiêu thụ là

A. 0,107
B. 0,052
C. 0,009
D. 0,019
Đáp án: ",B,B
10-0116,"Thí nghiệm giao thoa sóng ở mặt chất lỏng với hai nguồn kết hợp đặt tại A và B cách nhau 12,6 cm dao động cùng pha theo phương thẳng đứng. Trên đoạn thẳng AB, khoảng cách từ A tới cực đại giao thoa xa A nhất là 12,0 cm. Biết số vân giao thoa cực đại nhiều hơn số vân giao thoa cực tiểu. Số vân giao thoa cực đại nhiều nhất là","Chỉ đưa ra chữ cái đứng trước câu trả lời đúng (A, B, C, D hoặc E) của câu hỏi trắc nghiệm sau: 
Thí nghiệm giao thoa sóng ở mặt chất lỏng với hai nguồn kết hợp đặt tại A và B cách nhau 12,6 cm dao động cùng pha theo phương thẳng đứng. Trên đoạn thẳng AB, khoảng cách từ A tới cực đại giao thoa xa A nhất là 12,0 cm. Biết số vân giao thoa cực đại nhiều hơn số vân giao thoa cực tiểu. Số vân giao thoa cực đại nhiều nhất là

A. 13
B. 11
C. 9
D. 15
Đáp án: ",B,B
